trailId,chilangoId,from,to,headSign,routeName,recordDate,recordTime,recordDuration,vehicleTipo,tarifMax,longKmvirtualRoute,edges
5232952803852288,208,SAN ÃÂNGEL,TASQUEÃA (METRO),SAN ÃÂNGEL-TASQUEÃA (METRO),SAN ÃÂNGEL-TASQUEÃA (METRO),03-02-2016,20:31,46.0,AutobÃºs,5.0,6.86187137973,false,->12392->15090->24718->30702->3273->14020->4507->27202->22735->1896->23881->26843->14781->8314->28019->6062->5835->5839->5834->103->1469->10771->1499->29027->1165->1161->1162->29113->14767->25427->25424->24919->14052->8781->17118->23381->16665->16679->23265->23288->23633->17320->20595->2547->29652->14532->25653->25354->25938->21025->21680->10675->29293->965->25804->17412->11891->16914->21662->21333->21337->21336->13297->7471->7359->21133->13464->1203->1817->21343->17848->17822->5940->22713->1766->12108->4479->25478->21483->8849->8391->30597->27299->10271->16663->3142
6037927939276800,265,LA RAZA (METRO),TACUBAYA (METRO),LA RAZA (METRO)-TACUBAYA (METRO),LA RAZA (METRO)-TACUBAYA (METRO),29-01-2016,20:50,53.0,AutobÃºs,5.5,10.4669918355,false,->11172->6940->24925->24920->20857->21877->5744->24778->28008->24692->26313->26230->11012->20146->27315->9401->18572->13964->3104->3714->14534->9->13->894->204->30677->22666->26933->5650->10830->20411->4631->10301->10413->30508->25774->6702->14876->24511->16294->10372->23623->12594->13000->10783->851->27362->25920->12899->5219->28784->15263->19590->15162->4376->29629->10698->6924->26519->14663->30088->10296->1602->1601->5508->10398->5503->5821->25373->25362->30526->15505->22046->22043->14349->2183->24213->20637->23282->19441->28565->7301->23588->5124->15623->18479->24082
5277749514076160,213,TASQUEÃA (METRO),CUIDAD UNIVERSITARIA,TASQUEÃA (METRO)-CUIDAD UNIVERSITARIA,TASQUEÃA (METRO)-CUIDAD UNIVERSITARIA,01-02-2016,23:56,30.0,AutobÃºs,5.0,6.32299412997,false,->17864->17821->8849->7063->7960->27454->6379->26947->19003->14975->24434->6448->794->25002->11030->7471->7359->21133->13464->1203->1817->21343->17848->17822->5940->22713->1766->12108->4479->25478->21483->8849->7063->7960->27454->6379->29076->22644->3945->3939->22240->22636->30943->30977->16085->13732->16068->17453->25281->20131->1170->25246->379->9208->27519->8555->8862->4865->13247->23845->16660->27185->23899->4040->18927->18901->4007->14854->14670->18567->25150->25149->29070->27021->27204->27180->27186->30987->18483->18508->18899->26290->27133->18509->18906->18887->18489->26323->26587->18478->18481->18883->18863->18884->11906->8534->16862->20863->18917->30718->16695->14702->8489->17295->7923->1607->8014->9409->23223->17375->397->554->25385->24822->15123
6263351428513792,469,VALLE VERDE,LA JOYA,VALLE VERDE-LA JOYA,VALLE VERDE-LA JOYA,04-02-2016,03:13,57.0,MicrobÃºs,5.0,15.6064547003,false,->22382->4995->12187->12203->20209->26246->9323->14784->29410->29414->29408->8885->16881->16859->16433->7569->6140->14126->7842->8619->19726->1900->2078->12722->22409->22398->22508->22479->22476->18840->12449->2685->15320->27989->1689->12444->12122->30530->4095->4212->8842->5402->10746->10798->24080->23616->30794->12605->28922->16063->20661->31074->31140->15513->31112->22710->6539->22683->9172->27473->27989->1689->12444->15349->15348->12436->462->498->21233->17626->2941->18155->27994->1081->2668->23258->29301->12940->27970->25785->10913->10714->24707->27110->23934->21694->2508->5110->10527->17122->5563->15027->20058->27916->26710->26208->26231->26227->14539->27666->3813->2537->23826->25605->25283->22796->10247->18436->3868->20210->10714->24707->27110->23934->21694->2508->5110->10527->17122->5563->15027->20058->7212->13668->24441->24646->26969->812->14405->24557->23690->15272->15139->24537->6790->12612->1642->11613->15613->15932->3241->4945->28808->408->21299->29637->29671->16551->16530->29669->6810->21323->22983->21591->5106->23247->8870->19319->10636->9264->9273->7913->19381->19353->19346->7815->8471->21146->28752->19404->22393->1596->22509->2301->15721->25915->18808->19181->13459->10632->26351->10636->9264->9273->7913->19381->19353->19346->7815->8471->21146->28752->19404->22393->1596->22509->2301->15721->25915->18808->19181->13459->10632
6020389088002048,154,HÃROES V SECCIÃN ECATEPEC,INDIOS VERDES (METRO),HÃROES V SECCIÃN ECATEPEC-INDIOS VERDES (METRO),HÃROES V SECCIÃN ECATEPEC-INDIOS VERDES (METRO),01-02-2016,15:49,27.0,Vagoneta/Combi,14.0,18.4031845684,false,->17683->17682->17709->10429->10430->17694->17613->17608->11853->11124->11813->11807->11805->22256->24594->22538->27013->7673->25852->6533->26908->26898->17733->19351->1858->13628->11604->11037->3390->1937->26808->21856->11192->10867->10865->28168->28113->24035->16339->29907->18800->2831->4866->19977->22223->7544->20725->30312->13566->24415->16793->809->2816->16314->15040->24316->24323->24310->25881->9374->27646->21145->21173->4925
5925074100027392,431,MIGUEL ÃÂNGEL DE QUEVEDO (METRO),SAN NICOLAS CAZULCO,MIGUEL ÃÂNGEL DE QUEVEDO (METRO)-SAN NICOLAS CAZULCO,MIGUEL ÃÂNGEL DE QUEVEDO (METRO)-SAN NICOLAS CAZULCO,01-02-2016,20:47,49.0,AutobÃºs,6.0,12.2812946656,false,->1500->1501->838->4979->3177->1527->14736->994->7035->4493->22632->21415->10995->5784->17495->5636->12496->28645->13109->13024->19716->717->22865->6505->11641->15201->15202->13635->11266->12061->24484->16227->16251->16405->1287->21442->18638->5282->19162->2892->16481->23649->9361->29879->29940->14426->14152->14283->25826->3381->27726->26900->15797->15894->15098->14992->12410->26322->26666->13157->11601->24100->5268->8952->11944->28840->22609->9551->9306->13755->20573->20494->15688->27104->6972->11553->5293->14571->14581->27653->26285->27268->5250->5249->27241->24223->373->20869->21575->10915->30607->25336->25008->20232->14119->23526->23536->1456->6596->6612->14051->1967->1969->5270->21021->2254->12638->17790->18419->25370->25349->18058->6219
6004179965313024,272,CUAJIMALPA,TACUBAYA (METRO),CUAJIMALPA-TACUBAYA (METRO),CUAJIMALPA-TACUBAYA (METRO),29-02-2016,18:34,33.0,AutobÃºs,6.0,15.5394060222,false,->6513->16151->16143->27263->5820->6667->3152->14161->14038->5615->3350->22881->959->19166->13098->27967->27945->27912->15741->30180->5709->6172->2951->623->15927->3308->22266->17924->22279->7283->3665->3503->26445->16525->25839->14475->20644->19838->15214->12275->10587->30668->28354->25451->21160->23854->26537->26536->26539->26895->19252->15455->15339->23789->23257->30983->28542->11301->24172->6735->26020->556->5037->6727->1903->2569->2543->30528->5918->15752->16166->16139->25436->1115->30526->15505->22046->22043->14349
4736147997589504,227,TACUBA (METRO),CENTRAL DE ABASTO,TACUBA (METRO)-CENTRAL DE ABASTO,TACUBA (METRO)-CENTRAL DE ABASTO,07-02-2016,20:39,63.0,MicrobÃºs,5.5,18.8203643042,false,->626->13156->27291->10404->3249->4385->4320->2882->3269->3258->3494->31017->19102->30370->18923->17550->4742->3938->14311->10846->10968->30914->30819->491->25666->6744->18174->30731->28415->6704->24181->21->8653->13911->12892->14837->23658->22630->16535->13984->20113->27270->1279->21617->20391->18154->22937->16182->15004->8889->15279->11756->21205->21223->10832->15146->24356->25477->25481->3201->12588->12581->12563->13634->10434->5739->1510->11379->9226->2568->10370->26760->17308->25861->24185->20137->17272->7506->10424->26200->7577->9784->30121->28513->28675->28590->23932->27632->22912->15865->15867->14406->14522->16544->14167->14664->12116->16643->18934->13454->1147->1387->26887->30049->2570->7294->7302->1097->26571->7323->18400->10477->30034->28491->29298->13308->18000->14806->22806->21558->21211->21986->21723->22772->21467->20985->20930->19687->19284->20186->19957->26552->27221->26956->25444->25893->24308->25129->24831->23661->23352->23318->23754->30652->30366->30291->31103->30823->29622->29473->29347->29272->30011->30030->29804->28459->19915->2538->3180->11015->7247->7130->7256->16605->6971->25462->14081->25829->30229->2141->10981->12430->10593->16460->7069->23138->1773->2538->3180->11015->7247->30252->25819->25547->23061->23058->12713->28689->10717->19637->25663->25355->25358->25346->30248->27055->27224->901->583->596->740->3853->25828->25913->25873->25888->25894->25845->25906->25766->6385->381->8701->5160->5653->1816->4032->9113->10169->21825->10446->10448->11174->10129->10209->10246->9976->10343->10234->9970->25766->25767
4541291731877888,7,NORMAL (METRO),INDUSTRIAL VALLEJO,NORMAL (METRO)-INDUSTRIAL VALLEJO,NORMAL (METRO)-INDUSTRIAL VALLEJO,14-02-2016,23:12,53.0,MicrobÃºs,6.0,10.1174070281,false,->3968->27536->15660->15640->25168->4339->5599->13670->16288->18703->1444->9685->17863->27014->27069->4214->4213->22754->8694->14226->12957->17342->10049->48->12973->12957->10024->1785->1848->10145->20871->18376->18361->18383->18366->18465->20786->5428->9020->5419->6061->13414->18459->18455->27955->9461->9475->9481->23625->8288->25350->4977->19722->8235->17695->20362->13788->9327->9335->9333->9310->17816->17909->14917->17696->10068->334->8336->21710->21782->21780->25365->1842->3053->3046->3050->2659->11995->30667->30211->13103->21433->20094
4876916582514688,214,IZTAPALAPA,CANAL DE SAN JUAN (METRO),IZTAPALAPA-CANAL DE SAN JUAN (METRO),IZTAPALAPA-CANAL DE SAN JUAN (METRO),15-02-2016,00:53,56.0,MicrobÃºs,4.5,7.83342816035,false,->11390->7231->2173->929->13727->2236->6884->16161->19160->18771->21454->21629->28195->2521->2494->11001->28231->12102->12427->28901->773->43->28333->29065->27506->932->28814->28841->51->28875->27590->454->7415->18073->18143->18965->18985->3583->3797->2935->7655->27959->31021->27957->10854->8282->28140->28141->29459->18077->18079->2203->20601->404->368->16785->26423->26409->24188->24189->1017->995->1002->25262->30632->28440->23610->30484->15489->27001->30632->28440->23610->30484->22044->9820->9045->705->20257->24165->12939->12935->590->4004->4001->15435->2372->1533->29809->29803->29798->2970->2974->28030->2976->9244->24405->17802->30948->29580
5554066268618752,173,CHAPINGO,BOULEVARD PUERTO AÃREO (METRO),CHAPINGO-BOULEVARD PUERTO AÃREO (METRO),CHAPINGO-BOULEVARD PUERTO AÃREO (METRO),06-02-2016,20:10,85.0,Vagoneta/Combi,13.5,34.0780364431,false,->14637->5019->14516->28369->13969->18751->25793->19814->11723->11728->3778->27148->308->10568->16955->16956->10566->392->22822->22819->22836->22487->23165->1956->8126->18648->30520->28421->5732->9377->9794->19266->19315->9021->9019->18520->18886->9095->9085->18892->20590->23837->24627->26129->29653->264->18831->24905->27705->3715->4860->1885->4795->4805->4839->4847->8234->22936->12105->23883->18025->11534->10624->14096->20949->500->13983->6880->26199->18796->2327->21086->9888->8869->11457->11454->11470->11464->28526->11313->8552->8547->11299->11462->28007->14866->14861->14862->14859->14858->14872->14868->10156->10167->27735->6546->2981->27690->27350->27458->28920->26262->30675->21794->4710->29248->109->6255->14925->16609->6497->23474->16794->15047->16883->16878->16890->25990->19179->20324->19236->19228->19225->19233->19239->19245->19268->19272->9421->18729->9425->24038->16211->22022->22023->3065->6319->1360->1364->1034->31133->4223->4169->4739->20396->2476->1124->16393->18794->18795->18796->2160->18798->27809->10957->29747->5089->14291->17976->13131->13119->4128->27683->480->14081->17981->4019->15763->16896->6906->30534->5206->20651->14285->25309->4988
4673733499289600,14,DEPORTIVO 18 DE MARZO (METRO),BACHILLERES 19 SAN AGUSTÃN,DEPORTIVO 18 DE MARZO (METRO)-BACHILLERES 19 SAN AGUSTÃN,DEPORTIVO 18 DE MARZO (METRO)-BACHILLERES 19 SAN AGUSTÃN,01-02-2016,23:18,72.0,MicrobÃºs,10.5,16.9417855318,false,->26105->26812->25809->6031->16552->4914->17104->9753->10091->24384->22971->2176->21592->9472->9524->9598->9610->29138->29137->30462->30206->30197->30204->15438->15437->15442->8985->12742->14598->1202->17153->18239->17157->15338->12844->12821->13261->27115->23555->18584->19106->19104->2255->24331->25601->6057->6054->10873->18201->30538->13757->27062->26774->29897->8450->26173->19781->25705->25710->25704->24300->26355->3518->6750->15738->10634->10739->10674->16958->5512->6389->24084->2983->25178->26168->389->3075->874->779->782->1122->15896->15547->3172->8298->25579->16422->16043->29670->231->243->12000->4652->9998->23218->13714->20476->3092->4658->9695->9689->4510->17359->24475->6953->26755->24170->11024->8672->29321->9032->2348->2405->6257->9803->27587->15404->11941->18028->18021->8277->19899->22102->29254->10474->20834->2919->29720->29816->22064->9940->18374->22301->20240->20432->27236->21692->29000->27235->5953->6613->3958->15668->19650->14497->19680->3126->4468->7372->6645->25135->12619->12623->12613->23855->5984->4701->24362->17563->25001->23639->21642->23969->14560->27832->21585->23952->5902->5431->10001->25117->25557->7198->14807->29708->5283->26826->30347->21218->14001->13921->17016->10347->15693->29425->29468
4814872231542784,231,PANTITLÃÂN (METRO),TACUBA (METRO),PANTITLÃÂN (METRO)-TACUBA (METRO),PANTITLÃÂN (METRO)-TACUBA (METRO),06-02-2016,01:27,102.0,MicrobÃºs,5.5,15.4848265048,false,->5505->10794->10531->2368->13621->27843->27849->13615->2792->2790->17981->4019->15763->16896->6906->30534->5206->20651->14285->25309->4988->10859->22824->30303->7412->3413->20992->27720->24255->30517->4683->13609->6178->2134->4932->3624->8510->6275->7297->18354->29305->918->13876->506->29382->14094->29256->27937->17582->20048->19961->26950->27650->28310->27007->10631->3423->13803->23079->19110->24411->17130->10161->26163->25963->29987->20183->10605->13560->27573->29594->24579->24566->891->14028->1225->19550->24570->19208->17958->30874->24949->20387->20017->10655->6490->1778->3686->10501->10408->10462->6966->5275->4759->19251->17411->16394->15582->15813->17294->18355->30739->16419->13884->28314->8305->6969->28344->17013->23695->10872->478->496->10847->8057->8059->486->4613->31023->19101->30463->3204->3131->3230->3138->4571->4252->4254->25687->4225->20012->10740->18500->19250
5853298888278016,422,HUIPULCO,UNIVERSIDAD (METRO),HUIPULCO-UNIVERSIDAD (METRO),HUIPULCO-UNIVERSIDAD (METRO),03-02-2016,15:50,19.0,Vagoneta/Combi,5.5,3.43733242388,false,->26208->26231->26227->14539->27666->323->3370->11766->19425->25323->26750->26779->21835->13096->4513->9338->7275->7279->7031->19279->6956->9151->9154->9150->15781->16469->11721->8189->9168->9174->14452->23742->12828->22344->16762->25244->20247->20331->20389->20408->20280->21058->21172->19227->92
4654587961147392,303,GUELATAO (METRO),HOSPITAL GUSTAVO BAZ,GUELATAO (METRO)-HOSPITAL GUSTAVO BAZ,GUELATAO (METRO)-HOSPITAL GUSTAVO BAZ,30-01-2016,00:45,25.0,Vagoneta/Combi,8.0,4.64005936208,false,->17521->27763->29795->16123->16171->29783->29778->16195->16192->24658->7766->29910->6893->7709->2207->2228->9973->18761->9929->9930->9935->10791->18488->18523->18755->9969->9973->18761->9929->24788->14499->17905->21829->28679->5746->25407->15746->2732->19644->2735->15561->2826->19356->10191
6420406974021632,117,FERRERÃA (METRO),NORMAL (METRO),FERRERÃA (METRO)-NORMAL (METRO),FERRERÃA (METRO)-NORMAL (METRO),06-02-2016,21:21,24.0,AutobÃºs,5.0,5.49307251507,false,->24749->24730->11474->7310->6688->6662->591->28621->22493->22496->22503->17155->17229->7371->12914->15718->13592->20301->20166->20159->27029->16241->9070->12309->12303->30951->14934->27518->17194->24549->9449->2190->5274->3219->25622->27500->27067->7045->7046->28258->2046->11731->19332->19340->191->533->26454->23089->24236->23999->18603->1860
5478564325490688,59,PRIZO 2,CANDELARIA (METRO),PRIZO 2-CANDELARIA (METRO),PRIZO 2-CANDELARIA (METRO),14-02-2016,19:46,34.0,Vagoneta/Combi,10.0,15.6241746873,false,->1572->11446->11449->1566->1565->19007->694->16150->16138->16137->16132->16140->13298->31058->17448->6409->5722->8093->28580->3409->11008->6798->11942->638->631->622->618->24928->28503->21331->24884->8145->28959->8218->24875->19391->29018->26885->22284->22272->25215->20944->26124->23312->23311->29069->2477->7713->5332->2901->14500->22432->14498->19665->13421->17126->16279->16276->24309->20366->12662->2080->27917->5411->13425->9522->9520->20720->9212->9142->3259->28941->28944->27349->14053->4794->17969->17997->12585->7125->15673->13854->14815->3952->14944->21949->1681->7150->19829->21318->8623->8589->8484->14492->1038->24431->22167->28213->22016->9740->22484->25369->4389->26147->7660->23968->23956->8387->137->11099->276->5776->5856->4002->4036->25817->29662->20506->10669->9955->3326->9844->25471
4522801629233152,317,TACUBAYA (METRO),HUIXQUILUCAN,TACUBAYA (METRO)-HUIXQUILUCAN,TACUBAYA (METRO)-HUIXQUILUCAN,14-02-2016,23:54,79.0,AutobÃºs,12.5,25.2188181622,false,->22046->22043->14349->2183->24213->20637->5539->1602->1601->5508->10398->5503->5821->25373->25362->30526->24649->24639->10241->15562->21316->15785->25436->1115->30526->15505->22046->22043->14349->2183->24213->20637->5539->1602->1601->5508->10398->5503->14290->1728->1752->5285->6850->14355->30196->29938->21368->21302->28037->13931->7134->6035->25991->13949->7958->7884->20667->19410->20709->15457->5718->7636->30815->30817->26348->6262->10378->476->15163->14510->18250->5284->6842->6845->21919->7406->16985->30139->29955->7487->7538->23596->15853->11113->15949->6211->27428->1258->15092->11956->6824->29509->7687->26978->10410->20779->24529->1135->1139->1782->1096->2130->25554->26977->24967->24961->24972->5038->17825->6827->22241->20096->23032->30790->6473->6461->6510->6513->6417->26796->14278->23316->8665->8285->7473->25911->2451->12171->8380->28762->28862->8352->19428->7117->5976->7158->25939->25934->25801->19326->5129->15909->8543->22564->13025->16428->27071->26971->5796->16282->3165->3611->23017->7534->7535
5419737190236160,53,AVENIDA 606,MOCTEZUMA (METRO),AVENIDA 606-MOCTEZUMA (METRO),AVENIDA 606-MOCTEZUMA (METRO),29-01-2016,19:41,30.0,AutobÃºs,4.5,8.24373861313,false,->10080->10044->10039->10055->6751->4746->8283->4740->4737->8281->8278->19178->19182->8276->8166->8164->8161->8160->19176->18971->8158->190->188->8149->18973->27779->27777->27597->14249->5560->5545->5737->9788->27620->21149->8355->25600->2886->26139->25585->1316->25587->25627->25626->3052->22203->26485->15169->15179->26507->7253->7221->25498->25485->16356->13196->1746->20719->20737->20739->14438->22111->14105->30979->23834->31037->31030->8484->14492->1038->24431->22167->28213->22016->9740->22484->25369->4389->26147->7660->5292->1058->21936->8208->15346
5538457719930880,397,ZONA DE HOSPITALES,PINO SUÃÂREZ (METRO),ZONA DE HOSPITALES-PINO SUÃÂREZ (METRO),ZONA DE HOSPITALES-PINO SUÃÂREZ (METRO),07-02-2016,22:08,38.0,MicrobÃºs,6.0,15.7784620866,false,->18155->27994->1081->2668->23258->29301->12940->27970->25785->10913->10714->24707->27110->23934->21694->2508->5110->10527->17122->5563->15027->20058->27916->26710->26208->26231->26227->14539->27666->3813->2537->23826->25605->25283->22796->10247->18436->3868->20210->10714->24707->27110->23934->21694->2508->5110->10527->17122->5563->15027->20058->7212->13668->24441->24646->26969->812->14405->24557->23690->15272->15139->24537->6790->12612->1642->11613->15613->15932->3241->4945->28808->408->21299->29637->29671->16551->16530->29669->6810->21323->22983->21591->5106->23247->8870->19319->10636->9264->9273->7913->19381->19353->19346->7815->8471->21146->13153->21215->14234->21147->28722->15049->19383->17585->5343->5344->5345->5346->5334->7474->7951->7355->7012->6784->6821->6646->4576->28230->26984->4535->4810->19411->27681->12314->20771->4138->28176->28268->23336->8441->8334->14021->12486->12608->20090->9978->1226->12394->13742->12664->2634->1181->1514->307->641->1174->10436->15306->14225->23893->26816->30762->25854->25059->739->7357->24106->11161->25292->11069->23901->26567->26003->7006->6168->24367->25233->13127->15635
6707002373832704,238,CHAPULTEPEC (METRO),ESTADIO CIUDAD UNIVERSITARIA,CHAPULTEPEC (METRO)-ESTADIO CIUDAD UNIVERSITARIA,CHAPULTEPEC (METRO)-ESTADIO CIUDAD UNIVERSITARIA,30-01-2016,22:31,53.0,AutobÃºs,5.5,10.5640756205,false,->29728->24155->24333->24352->20893->27437->8557->2448->2447->24365->27394->5511->13452->13450->10704->16204->27481->27487->7796->25985->19944->18365->3549->8916->22740->23309->16401->14609->12053->28582->10279->10243->26366->5239->26136->10783->851->27362->25920->12899->5219->28784->15263->19590->15162->4376->29629->30086->12609->5124->15623->15744->25164->25458->22227->1140->2662->26120->3030->30927->30904->30949->31107->30912->14022->27517->25045->24068->25844->24630->21646->21418->21796->26047->25856->25489->25811->25463->23697->23280->21161->6276->11437->3109->1018->29105->23161->22958->23113->21370->13197->5638->5542->30907->18149->26720->12692->15043->12666->30003->25988->3320->22626->14941->28132->27840->28366->24083->18605->27404->18940->19767->17534->16272->13453->2777->5805->10322->12606->16197->11375->3211->7008->1547->9263->13684->5636->12496->28645->13109->13024->19716->717->10175->7422->15806->84->10026
5935022720679936,93,INDIOS VERDES (METRO),LAGUNILLA,INDIOS VERDES (METRO)-LAGUNILLA,INDIOS VERDES (METRO)-LAGUNILLA,02-02-2016,02:11,69.0,MicrobÃºs,6.0,8.50301176638,false,->16295->16281->16293->3597->30486->30260->30228->30342->1084->21802->21805->3593->3597->12120->16142->1758->7186->7174->11051->15717->16376->19891->21303->14337->6862->7262->26698->9715->13930->9640->13692->5779->4139->12194->10975->27513->27544->20897->27662->24664->4196->15720->15556->15554->6799->3433->4053->24785->5449->10800->4353->3882->10154->5664->1001->1063->1729->18802->18426->6443->30580->27949->13344->13331->5071->5075->27971->27442->29083->26711->9848->12261->25982->26955->28942->26939->6433->2158->4931->6692->3892->15598->15661->5236->25329->10158->23303
5695082619469824,71,SAUCES,MOCTEZUMA (METRO),SAUCES-MOCTEZUMA (METRO),SAUCES-MOCTEZUMA (METRO),13-02-2016,20:33,32.0,Vagoneta/Combi,10.0,15.3191107403,false,->87->16304->16305->14219->14217->16308->16316->1865->29572->6410->9726->9793->27658->3485->3484->27655->27657->3384->19138->27412->27406->27398->24541->24539->27383->1155->1157->27378->27370->27365->27358->19164->19153->27335->12547->12782->17925->20686->9432->18949->18178->14953->824->14811->23256->17618->13334->2477->7713->5332->2901->14500->22432->14498->19665->13421->17126->16279->16276->24309->20366->12662->2080->27917->5411->13425->9522->9520->20720->9212->9142->3259->28941->28944->27349->14053->4794->17969->17997->12585->7125->15673->13854->14815->3952->14944->21949->1681->7150->19829->21318->8623->8589->8484->14492->1038->24431->22167->28213->22016->9740->22484->25369->4389->26147->7660->5292->1058->21936->8208->15346
5693131336974336,70,BOULEVARD PUERTO AÃREO (METRO),PRADERA,BOULEVARD PUERTO AÃREO (METRO)-PRADERA,BOULEVARD PUERTO AÃREO (METRO)-PRADERA,10-02-2016,23:45,37.0,Vagoneta/Combi,4.5,8.66103948039,false,->19358->18732->10149->9574->4811->13682->1078->17203->13831->3324->9939->980->21582->17954->17509->29934->19888->16857->16951->22831->4666->9490->30916->6298->20783->5421->5711->5725->5743->22783->12393->11140->11131->11133->5523->5522->8697->8311->14043->14041->24302->6032->6028->6060->12840->12839->12831->12833->6067->6416->12898->12904->1840->1824->3422->22149->14775->16459->28740->27324->27448->25428->8506->23636->25173->28229->16169->154->4794->17969->10974->20564->10351->4617->22888->13305->13275->23682->18942->25847->18903->17232->22658->26871->25667->22463->24703->21837->26926->26907->26909->19776->26668->120->7312
